chrom,start,end,CC_R1,CC_R2,CC_R3,LEF1_R1,LEF1_R2,LEF1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr1,1907082,1907650,7.001591523411577,6.655784095123157,7.49108788948056,3.0803448098363195,4.112597002604687,4.104311472790216,"['CALML6', 'GNB1']","[0.0710083847060985, 0.186231546900283]","[0.910077250587706, 0.0096954644685214]","['AR', 'ATF4', 'BCL6', 'CTCFL', 'DDIT3', 'EBF1', 'EBF2', 'FOXD3', 'FOXM1', 'GLI2', 'GLI3', 'HLF', 'HOXA9', 'KLF1', 'KLF14', 'KLF3', 'KLF5', 'KLF6', 'MAZ', 'NR2F1', 'PLAGL1', 'RARA', 'RFX6', 'SMAD3', 'SP2', 'SP5', 'TAL1', 'TFAP2A', 'TFAP2C', 'THRB', 'ZFX', 'ZNF165', 'ZNF263', 'ZNF415', 'ZNF416', 'ZNF711']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'FEZF1', 'GLIS1', 'GLIS2', 'KLF1', 'KLF16', 'KLF7', 'KLF9', 'L3MBTL2', 'MAZ', 'PATZ1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF19', 'ZNF2', 'ZNF223', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF416', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF558', 'ZNF585B', 'ZNF600', 'ZNF624', 'ZNF76', 'ZNF785', 'ZNF791', 'ZNF837', 'ZSCAN16', 'ZSCAN5A']",['H3K27ac']
chr1,9891015,9891550,2.638059461221105,2.854166774829176,2.9327333454483173,1.0933486193359532,1.0386087949421796,0.9371551744628278,"['CTNNBIP1', 'CLSTN1']","[-0.125048771450864, 0.101791002178684]","[0.394122501403206, 0.155073250878234]","['E2F3', 'EBF1', 'KLF14', 'KLF6', 'MEIS1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PGR', 'PLAGL1', 'PRDM15', 'RBPJ', 'SF1', 'TBX5', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'ZFP809', 'ZFX', 'ZNF341', 'ZNF416', 'ZNF711']","['FEZF1', 'HIC1', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'SCRT2', 'SP7', 'ZBTB17', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF398', 'ZNF629', 'ZNF660', 'ZNF680']","['H3K27ac', 'H3K4me1']"
chr1,14732849,14733650,4.917788849238004,5.063028580906507,6.40293380568358,1.058925615029743,0.8409781356615103,1.0234501810672256,,,,"['AR', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'E2F3', 'E2F4', 'EBF1', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EN1', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'FLI1', 'FOXH1', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'ISL1', 'KLF14', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'PBX2', 'PDX1', 'PRDM15', 'RELA', 'RFX2', 'RFX6', 'SMAD3', 'SP5', 'SPI1', 'SPIB', 'STAT3', 'STAT4', 'TFAP2A', 'TFAP2C', 'TGIF1', 'THRB', 'TP53', 'TP63', 'TP73']","['SP7', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZFHX2', 'ZIC2', 'ZNF189']",['H3K27ac']
chr1,17443213,17443778,3.0299211991351496,2.9257209759121974,3.629114309106877,1.191010392375098,0.6342120076987743,0.8888123920073757,['RCC2'],[0.149291609283403],[0.0748288929063623],"['AR', 'ATF3', 'BATF', 'ELK4', 'EN1', 'FOSL1', 'FOSL2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'NFYA', 'PITX1', 'RELA', 'TGIF1', 'TGIF2', 'THRB']","['ZEB2', 'ZIC2', 'ZNF121', 'ZNF366', 'ZNF449', 'ZNF768']",['H3K27ac']
chr1,24972137,24972750,7.8999388661099825,8.367260004122912,8.624686908548181,1.8366288285199297,1.3401201134908165,1.4774516232913282,"['SYF2', 'RUNX3']","[0.0643907876518316, -0.0151265807574216]","[0.593191214530935, 0.94193163284361]","['CUX2', 'EHF', 'ESRRB', 'FOXK2', 'FOXO1', 'GATA3', 'NR2F2', 'NR2F6', 'ONECUT1', 'ONECUT2', 'POU1F1', 'RELA', 'SMAD3', 'SOX17', 'SPI1', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'TWIST2', 'ZFP809', 'ZNF189', 'ZNF263', 'ZNF341', 'ZNF416', 'ZNF467']","['TRIM28', 'ZBTB17']",['H3K27ac']
chr1,30748047,30748639,7.014675892952834,8.128639430780751,8.471708499706393,1.852735304624739,1.881229657778676,2.106268262170752,['LAPTM5'],[-1.35540446888112],[0.212338546279972],"['AR', 'ATOH1', 'BHLHA15', 'EGR1', 'EOMES', 'HOXA11', 'HOXD11', 'KLF1', 'KLF14', 'KLF3', 'KLF5', 'KLF6', 'KLF9', 'MAZ', 'MYBL1', 'NANOG', 'NEUROG2', 'NKX2-1', 'NKX3-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PLAGL1', 'RARA', 'SMAD3', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX9', 'SP2', 'SP5', 'TBR1', 'TBX21', 'TBX5', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFCP2L1', 'THRB', 'TP53', 'TP63', 'TP73', 'TWIST1', 'TWIST2', 'WT1', 'ZFX', 'ZNF263', 'ZNF281', 'ZNF322', 'ZNF467', 'ZNF711']","['GLIS2', 'IKZF3', 'KLF1', 'KLF17', 'MAZ', 'PATZ1', 'PRDM1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'TRIM28', 'YY2', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZEB1', 'ZFHX2', 'ZNF121', 'ZNF302', 'ZNF335', 'ZNF394', 'ZNF416', 'ZNF518A', 'ZNF660', 'ZNF670', 'ZNF692', 'ZNF777', 'ZSCAN30']",['H3K27ac']
chr1,43152635,43153242,15.502104395919057,17.256752689915455,17.89857714579377,2.188601450260937,1.713733096634987,1.8269873579957217,"['EBNA1BP2', 'SLC2A1']","[0.352844635618632, 0.14280455479925]","[0.0371447414796279, 0.271860513208732]","['EBF1', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXO1', 'GABPA', 'HOXA10', 'HOXD12', 'NKX3-1', 'NKX3-2', 'PITX1', 'PLAGL1', 'PRDM10', 'PRDM14', 'PRDM15', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TAL1', 'TEAD4', 'TP53', 'TP63', 'TP73', 'ZNF416']","['ZBTB17', 'ZNF121', 'ZNF140', 'ZNF335', 'ZSCAN21']",['H3K27ac']
chr1,50603347,50604049,3.624118584247365,4.148681907406896,4.827988037571343,1.0677685176049587,0.7101571157936207,0.894632985532039,"['FAF1', 'DMRTA2']","[-0.0288846884547622, 1.33109311493975]","[0.752215414526736, 1.44856109830752e-07]","['CRX', 'EOMES', 'ESRRG', 'GATA3', 'GATA4', 'GATA5', 'GRHL2', 'MYBL2', 'MYOD1', 'PRDM10', 'PRDM15', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'TBX21', 'TBX5', 'TBXT', 'TCF12', 'TFCP2L1', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZNF189', 'ZNF264', 'ZNF281', 'ZNF467']","['BCL11A', 'FEZF1', 'GLIS1', 'INSM2', 'KLF8', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB1', 'ZBTB12', 'ZBTB20', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr1,50610650,50611197,1.558564425122476,1.4627185563684135,2.051322217709302,0.7993425063396454,0.7994848598820516,0.8620275061411876,"['FAF1', 'DMRTA2']","[-0.0288846884547622, 1.33109311493975]","[0.752215414526736, 1.44856109830752e-07]","['DLX1', 'DLX2', 'DLX5', 'EN1', 'FOXD3', 'HLF', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'NFIL3', 'NKX6-1', 'PHOX2A', 'PITX1', 'POU1F1', 'PROP1', 'RBPJ', 'RUNX1', 'RUNX2', 'SIX2', 'SOX10', 'TAL1', 'TBX5', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFCP2L1', 'TGIF1', 'TGIF2', 'TP63', 'ZNF416']","['FEZF1', 'IKZF3', 'KLF1', 'KLF10', 'OSR2', 'PRDM10', 'PRDM6', 'SCRT1', 'SCRT2', 'TRIM28', 'WT1', 'ZBTB44', 'ZBTB8A', 'ZNF366', 'ZNF843', 'ZXDB']",['H3K4me1']
chr1,61163059,61163559,1.994572985333332,1.871030203053773,1.55262353582558,1.592036513102752,1.746492598587564,1.622891038789394,,,,"['AR', 'BARX1', 'HOXA11', 'HOXA9', 'HOXD12', 'NANOG', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'PITX1', 'RFX6', 'RUNX1', 'RUNX2', 'SMAD2', 'SMAD3', 'SMAD4', 'STAT6', 'TAL1', 'TBX5', 'TEAD1', 'TEAD3', 'TEAD4']",['PRDM6'],['H3K4me1']
chr1,69263739,69264239,1.8293574719584271,1.6779882708864249,1.7983569270438802,1.527872388243797,1.1780722862645878,1.577146841654871,,,,"['ATF4', 'DDIT3', 'E2F3', 'ELK4', 'EOMES', 'ETV1', 'FLI1', 'FOXK1', 'FOXK2', 'FOXO1', 'GABPA', 'HLF', 'HOXC9', 'ISL1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NKX3-1', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'PBX2', 'PDX1', 'PRDM10', 'SMAD3', 'SOX3', 'THRB', 'TRPS1']","['ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF8', 'MZF1', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF580', 'ZNF629', 'ZNF660', 'ZNF843', 'ZSCAN23', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
